sample,point,target_x,target_y,target_z,rtt_ms,success,err_norm,joints_j1,joints_j2,joints_j3,joints_j4,joints_j5,joints_j6
24717,B,475.0,-200.0,635.0,12.444200000118144,,,-22.8918,8.0197,-8.182,160.652,0.5659,-0.0
24718,A,475.0,200.0,635.0,11.012399999799527,,,20.866,8.338,-4.7794,151.3436,13.3346,-0.0
24719,B,475.0,-200.0,635.0,11.266999999861582,,,-19.6223,8.374,-8.3648,83.7383,-10.4588,0.0
24720,A,475.0,200.0,635.0,13.50510000020222,,,22.5216,9.5696,-1.5091,177.6807,25.6904,0.0
24721,B,475.0,-200.0,635.0,12.697300000127143,,,-17.9494,9.6193,-14.0428,125.9841,-19.8121,0.0
24722,A,475.0,200.0,635.0,14.676300000246556,,,21.3206,8.1227,-8.6242,264.7857,-4.8994,0.0
24723,B,475.0,-200.0,635.0,14.166999999815744,,,-23.6467,9.3488,-1.8417,173.5626,24.0611,0.0
24724,A,475.0,200.0,635.0,15.868500000124186,,,24.2853,8.1999,-9.525,121.4968,-5.4919,0.0
24725,B,475.0,-200.0,635.0,9.479199999987031,,,-17.9948,8.8739,-9.3098,90.1265,-15.7663,0.0
24726,A,475.0,200.0,635.0,11.688000000049215,,,19.1207,8.5334,-6.3579,122.2809,14.2839,-0.0
24727,B,475.0,-200.0,635.0,12.495399999806978,,,-19.1646,8.505,-6.5551,59.7728,-13.8021,-0.0
24728,A,475.0,200.0,635.0,13.491200000316894,,,18.8792,10.5065,-1.8322,154.3891,30.9245,-0.0
24729,B,475.0,-200.0,635.0,10.721000000103231,,,-22.4196,8.149,-9.606,157.8255,-3.5363,0.0
24730,A,475.0,200.0,635.0,18.860700000004726,,,22.3973,8.0555,-8.6316,64.0239,1.5638,-0.0
24731,B,475.0,-200.0,635.0,14.576199999737582,,,-21.6321,9.0603,-2.3692,10.5241,-21.704,0.0
24732,A,475.0,200.0,635.0,14.527999999700114,,,21.9704,8.2173,-4.7064,-13.6579,-11.8601,0.0
24733,B,475.0,-200.0,635.0,14.887299999827519,,,-22.098,8.0072,-7.1146,32.9127,-4.3653,-0.0
24734,A,475.0,200.0,635.0,10.424200000215933,,,19.5512,8.4466,-9.235,83.5221,10.6976,-0.0
24735,B,475.0,-200.0,635.0,12.591100000008737,,,-18.5105,9.1031,-4.4761,43.2278,-20.7647,0.0
24736,A,475.0,200.0,635.0,11.961100000007718,,,22.3226,8.1017,-9.1363,38.9974,2.617,0.0
24737,B,475.0,-200.0,635.0,10.69710000001578,,,-18.3078,8.9611,-5.3667,51.0511,-19.0768,-0.0
24738,A,475.0,200.0,635.0,8.730999999897904,,,18.8382,8.6832,-5.8271,126.6631,16.2478,0.0
24739,B,475.0,-200.0,635.0,12.446499999896332,,,-25.5239,8.4352,-10.1741,65.1468,9.5911,-0.0
24740,A,475.0,200.0,635.0,12.599700000009761,,,18.2822,9.3736,-13.3262,55.2783,18.1192,0.0
24741,B,475.0,-200.0,635.0,13.58250000021144,,,-23.636,8.0437,-6.0989,-20.8469,-7.2817,0.0
24742,A,475.0,200.0,635.0,13.304499999776453,,,20.6346,8.1589,-7.2383,-61.9318,-8.0521,0.0
24743,B,475.0,-200.0,635.0,11.436499999945227,,,-16.6138,10.2862,-4.3359,-133.1113,28.5589,-0.0
24744,A,475.0,200.0,635.0,10.917699999936303,,,23.8331,8.0962,-5.638,-158.8357,8.9522,0.0
24745,B,475.0,-200.0,635.0,11.333599999943544,,,-19.3025,8.4353,-7.2742,-111.7986,12.3384,-0.0
24746,A,475.0,200.0,635.0,15.4501000001801,,,20.7218,8.8749,-3.0859,-20.5028,-19.8098,-0.0
24747,B,475.0,-200.0,635.0,14.21570000002248,,,-21.97,8.053,-6.0197,21.5346,-7.6013,-0.0
24748,A,475.0,200.0,635.0,14.1671999999744,,,22.7499,8.0173,-8.1382,-22.3612,-0.7095,-0.0
24749,B,475.0,-200.0,635.0,10.168400000111433,,,-18.6515,8.6858,-9.4594,-85.3987,13.6313,-0.0
24750,A,475.0,200.0,635.0,9.722599999804515,,,17.3417,9.1701,-6.7309,-64.4776,-19.9755,-0.0
24751,B,475.0,-200.0,635.0,12.704499999927066,,,-24.373,8.0728,-6.9978,-49.6275,-6.5216,-0.0
24752,A,475.0,200.0,635.0,15.606899999966117,,,21.2252,8.3862,-4.2895,-21.4473,-14.3165,-0.0
24753,B,475.0,-200.0,635.0,15.524100000220642,,,-22.2344,8.005,-6.7429,22.089,-5.1399,0.0
24754,A,475.0,200.0,635.0,14.35650000030364,,,22.9178,8.0794,-8.9845,-9.2991,1.6772,-0.0
24755,B,475.0,-200.0,635.0,8.587400000124035,,,-19.1112,8.6192,-9.9842,-76.6391,12.4123,-0.0
24756,A,475.0,200.0,635.0,13.045300000158022,,,19.2337,9.0456,-3.7852,-34.8439,-20.7328,0.0
24757,B,475.0,-200.0,635.0,13.616799999908835,,,-22.9654,8.0863,-9.0544,12.9865,1.8889,-0.0
24758,A,475.0,200.0,635.0,10.762099999737984,,,18.8445,8.644,-9.574,83.0882,13.0455,0.0
24759,B,475.0,-200.0,635.0,9.199699999953737,,,-16.6892,9.4664,-6.9976,66.5358,-22.0772,-0.0
24760,A,475.0,200.0,635.0,13.490799999999581,,,24.4901,8.0901,-6.7898,47.5136,-7.2539,-0.0
24761,B,475.0,-200.0,635.0,16.882800000075804,,,-21.1561,8.5354,-3.7803,19.6439,-16.2907,0.0
24762,A,475.0,200.0,635.0,14.456800000061776,,,21.636,8.0406,-7.4227,-53.5073,-4.804,-0.0
24763,B,475.0,-200.0,635.0,10.309200000392593,,,-19.48,8.4225,-8.6859,-91.8191,10.8671,0.0
24764,A,475.0,200.0,635.0,19.28330000009737,,,20.9831,10.4717,-0.9323,-11.5941,-31.169,-0.0
24765,B,475.0,-200.0,635.0,11.99449999967328,,,-21.8204,8.3226,-4.2612,14.0126,-13.6064,0.0
24766,A,475.0,200.0,635.0,13.948100000106933,,,21.657,8.0386,-7.4068,-52.6307,-4.7743,-0.0
24767,B,475.0,-200.0,635.0,15.813099999832048,,,-20.0546,8.5132,-10.6384,-60.1866,10.3698,-0.0
24768,A,475.0,200.0,635.0,15.961800000241055,,,22.5046,10.2314,-0.8715,-2.1264,-29.9092,-0.0
24769,B,475.0,-200.0,635.0,14.418899999782298,,,-20.4132,8.3277,-5.3461,38.2344,-12.6981,0.0
24770,A,475.0,200.0,635.0,11.718199999904755,,,18.9083,9.0012,-4.2753,140.0465,20.083,0.0
24771,B,475.0,-200.0,635.0,17.347399999835034,,,-22.3791,9.3289,-1.8268,3.6114,-23.9349,0.0
24772,A,475.0,200.0,635.0,12.565200000153709,,,21.908,8.3717,-4.0318,-12.1043,-14.3693,-0.0
24773,B,475.0,-200.0,635.0,13.594800000191753,,,-21.6758,8.0487,-6.4919,33.4838,-6.7757,-0.0
24774,A,475.0,200.0,635.0,10.150900000098773,,,18.215,9.0068,-5.3335,128.9378,19.4789,0.0
24775,B,475.0,-200.0,635.0,14.090499999838357,,,-24.3872,8.0801,-7.7008,113.3059,5.4564,-0.0
24776,A,475.0,200.0,635.0,12.088399999811372,,,21.2353,8.8724,-2.8593,164.7215,19.935,-0.0
24777,B,475.0,-200.0,635.0,12.067999999999302,,,-18.5728,8.9538,-11.4693,114.0221,-15.1897,-0.0
24778,A,475.0,200.0,635.0,13.561399999616697,,,23.0905,8.0267,-8.2708,250.4973,0.8781,-0.0
24779,B,475.0,-200.0,635.0,12.154200000168203,,,-19.714,9.7642,-2.1258,203.0698,26.5749,-0.0
24780,A,475.0,200.0,635.0,15.074999999797,,,23.267,8.0639,-8.7381,124.9115,-1.7028,0.0
24781,B,475.0,-200.0,635.0,10.093300000335148,,,-17.461,9.2184,-6.011,58.2883,-20.7651,0.0
24782,A,475.0,200.0,635.0,15.413600000101724,,,24.0464,8.0891,-5.911,27.5584,-8.4734,-0.0
24783,B,475.0,-200.0,635.0,11.720100000275124,,,-19.5781,8.5848,-5.0263,42.0461,-15.8514,-0.0
24784,A,475.0,200.0,635.0,12.688499999967462,,,22.61,9.0648,-2.2161,178.0625,21.8304,-0.0
24785,B,475.0,-200.0,635.0,12.665100000049279,,,-17.7815,9.6859,-14.1291,125.128,-20.2935,-0.0
24786,A,475.0,200.0,635.0,12.585199999648466,,,21.937,8.0784,-8.6711,255.8513,-2.9796,0.0
24787,B,475.0,-200.0,635.0,16.61690000037197,,,-22.9576,10.4163,-0.7277,179.2237,30.9752,-0.0
24788,A,475.0,200.0,635.0,9.751600000072358,,,23.1176,8.3242,-4.0764,183.8403,13.7908,-0.0
24789,B,475.0,-200.0,635.0,12.476200000037352,,,-21.1189,8.3618,-10.5807,134.673,-7.7898,-0.0
24790,A,475.0,200.0,635.0,12.028600000121514,,,26.3633,8.7728,-4.5702,220.021,17.9627,0.0
24791,B,475.0,-200.0,635.0,13.234000000011292,,,-19.9315,10.3833,-1.3737,198.7513,30.4872,-0.0
24792,A,475.0,200.0,635.0,13.055299999905401,,,22.0189,8.0853,-8.8145,66.6882,2.8588,-0.0
24793,B,475.0,-200.0,635.0,21.319499999663094,,,-22.0982,10.2695,-0.8735,4.7268,-30.1165,-0.0
24794,A,475.0,200.0,635.0,11.448700000073586,,,21.6339,8.4367,-3.8925,-14.9134,-15.1928,-0.0
24795,B,475.0,-200.0,635.0,13.66409999991447,,,-21.7369,8.0442,-6.4777,31.9444,-6.6922,-0.0
24796,A,475.0,200.0,635.0,12.397299999975075,,,18.6635,8.6364,-8.7824,93.1911,13.5685,0.0
24797,B,475.0,-200.0,635.0,21.533699999963574,,,-22.2234,10.9734,-0.4178,3.5224,-33.9435,0.0
24798,A,475.0,200.0,635.0,10.098400000060792,,,21.2187,8.4653,-3.9862,-19.9628,-15.4202,-0.0
24799,B,475.0,-200.0,635.0,15.480299999580893,,,-21.7597,8.03,-7.3586,48.9724,-4.5901,0.0
24800,A,475.0,200.0,635.0,9.025199999996403,,,18.8698,9.1389,-12.8806,52.9286,16.2053,-0.0
24801,B,475.0,-200.0,635.0,15.247999999701278,,,-22.722,8.1318,-5.034,2.0171,-10.2736,-0.0
24802,A,475.0,200.0,635.0,13.234900000043126,,,21.2839,8.0731,-7.0969,-51.8377,-6.3615,-0.0
24803,B,475.0,-200.0,635.0,16.467099999772472,,,-20.9575,8.206,-9.1497,-74.0097,6.2984,-0.0
24804,A,475.0,200.0,635.0,32.59740000021338,,,21.5015,11.9721,-0.1295,-6.8911,-38.6208,-0.0
24805,B,475.0,-200.0,635.0,11.778799999774492,,,-21.0266,8.3332,-4.6691,26.0488,-13.374,0.0
24806,A,475.0,200.0,635.0,17.8144000001339,,,22.5815,7.9957,-7.54,-18.9778,-2.4989,-0.0
24807,B,475.0,-200.0,635.0,14.102399999956106,,,-20.4472,8.2105,-8.2116,-97.8627,7.7818,-0.0
24808,A,475.0,200.0,635.0,16.571399999975256,,,19.7605,8.3426,-6.6839,-58.7928,-11.6484,-0.0
24809,B,475.0,-200.0,635.0,16.227099999923666,,,-17.3583,10.1436,-3.5906,-139.2602,28.0965,-0.0
24810,A,475.0,200.0,635.0,10.654300000169314,,,23.6208,8.0106,-7.1979,-143.4879,4.265,-0.0
24811,B,475.0,-200.0,635.0,16.14930000005188,,,-24.3346,8.0709,-6.8561,-46.2422,-6.7086,-0.0
24812,A,475.0,200.0,635.0,16.25880000028701,,,21.526,8.3508,-4.2722,-17.7848,-13.9264,0.0
24813,B,475.0,-200.0,635.0,15.590399999837246,,,-22.0,8.0127,-7.0705,35.1792,-4.6658,0.0
24814,A,475.0,200.0,635.0,10.785199999645556,,,19.5472,8.4302,-9.0202,86.6512,10.6599,0.0
24815,B,475.0,-200.0,635.0,21.84269999997923,,,-21.5482,11.5205,-0.2622,6.9655,-36.5737,-0.0
24816,A,475.0,200.0,635.0,13.517299999875831,,,21.2594,8.3719,-4.3292,-21.2669,-14.121,0.0
24817,B,475.0,-200.0,635.0,15.46150000012858,,,-22.2384,8.0044,-6.7615,22.195,-5.0819,-0.0
24818,A,475.0,200.0,635.0,13.300599999638507,,,22.8963,8.084,-9.0348,-6.4386,1.801,0.0
24819,B,475.0,-200.0,635.0,13.507099999969796,,,-18.9928,8.8301,-11.3362,-63.6181,13.9371,0.0
24820,A,475.0,200.0,635.0,13.87590000013006,,,19.6483,9.0882,-3.3106,-29.4546,-21.3458,0.0
24821,B,475.0,-200.0,635.0,14.72669999975551,,,-22.6744,8.01,-7.9805,24.9893,-1.2145,-0.0
24822,A,475.0,200.0,635.0,8.38309999971898,,,18.4341,8.8404,-10.3873,76.8565,14.6991,-0.0
24823,B,475.0,-200.0,635.0,16.651500000079977,,,-21.4078,9.8979,-1.3146,9.8976,-27.7959,0.0
24824,A,475.0,200.0,635.0,13.962400000309572,,,21.9736,8.318,-4.2259,-11.8814,-13.583,-0.0
24825,B,475.0,-200.0,635.0,14.929100000244944,,,-21.7787,8.03,-6.8471,36.8945,-5.6692,0.0
24826,A,475.0,200.0,635.0,8.024299999760842,,,19.9204,8.3446,-8.8908,86.8595,9.4367,-0.0
24827,B,475.0,-200.0,635.0,15.82379999990735,,,-20.4739,11.0766,-0.7068,13.6096,-34.3083,-0.0
24828,A,475.0,200.0,635.0,11.693700000250828,,,21.6693,8.3097,-4.3819,-16.4728,-13.3457,-0.0
24829,B,475.0,-200.0,635.0,16.654099999868777,,,-21.9919,8.0131,-7.136,36.8592,-4.5246,-0.0
24830,A,475.0,200.0,635.0,11.53550000026371,,,19.5002,8.4302,-8.8747,88.989,10.7971,0.0
24831,B,475.0,-200.0,635.0,16.9980000000578,,,-20.958,11.0965,-0.5615,10.7361,-34.4699,0.0
24832,A,475.0,200.0,635.0,10.640800000146555,,,21.5613,8.356,-4.2329,-17.1714,-14.0205,-0.0
24833,B,475.0,-200.0,635.0,14.125999999578198,,,-21.9023,8.0288,-7.7419,58.0731,-3.5368,0.0
24834,A,475.0,200.0,635.0,12.410300000283314,,,19.6811,8.3407,-7.4899,109.5803,10.837,0.0
24835,B,475.0,-200.0,635.0,15.572299999803363,,,-20.7161,8.7498,-3.3968,21.9693,-18.5508,0.0
24836,A,475.0,200.0,635.0,14.427900000100635,,,21.8901,8.0213,-6.8927,-34.8573,-5.3254,-0.0
24837,B,475.0,-200.0,635.0,10.983600000145088,,,-20.1792,8.3225,-9.1937,-80.1623,8.7083,-0.0
24838,A,475.0,200.0,635.0,30.792799999744602,,,21.8153,11.9971,-0.0803,-5.2479,-38.7494,0.0
24839,B,475.0,-200.0,635.0,12.080400000286318,,,-20.9371,8.3359,-4.7286,27.4887,-13.3538,-0.0
24840,A,475.0,200.0,635.0,13.846899999862217,,,22.7797,8.0194,-8.1792,-17.8153,-0.5685,0.0
24841,B,475.0,-200.0,635.0,8.290700000088691,,,-18.7552,8.6346,-9.1656,-88.3207,13.2496,0.0
24842,A,475.0,200.0,635.0,12.461199999961536,,,18.9122,8.9007,-4.6127,-42.4617,-19.0452,-0.0
24843,B,475.0,-200.0,635.0,18.181099999765138,,,-21.4523,8.2258,-9.802,-51.0138,5.7335,0.0
24844,A,475.0,200.0,635.0,11.80930000009539,,,18.9819,9.3029,-3.4189,-33.8604,-22.8526,-0.0
24845,B,475.0,-200.0,635.0,14.186500000050728,,,-22.8591,8.0373,-8.4649,18.1885,0.2623,-0.0
24846,A,475.0,200.0,635.0,9.500000000116415,,,18.7577,8.6424,-9.2806,86.9539,13.2547,0.0
24847,B,475.0,-200.0,635.0,12.670900000102847,,,-20.0606,9.0421,-3.1101,25.6316,-21.1161,-0.0
24848,A,475.0,200.0,635.0,9.545999999772903,,,22.7404,8.0302,-8.3545,-79.3737,-0.3058,-0.0
24849,B,475.0,-200.0,635.0,15.850000000227737,,,-18.0729,9.8371,-3.3041,-143.0685,26.4191,-0.0
24850,A,475.0,200.0,635.0,11.562400000002526,,,22.774,8.0369,-8.4544,-138.7912,-0.2916,0.0
24851,B,475.0,-200.0,635.0,15.31410000006872,,,-24.0846,9.3394,-1.9395,-9.9793,-23.942,-0.0
24852,A,475.0,200.0,635.0,10.522199999741133,,,18.0628,9.0797,-5.3041,-51.2607,-20.0888,0.0
24853,B,475.0,-200.0,635.0,9.955399999853398,,,-16.8842,9.4997,-6.1204,-120.3911,22.7719,-0.0
24854,A,475.0,200.0,635.0,12.794599999779166,,,23.7854,8.0745,-5.8271,-158.2611,8.3049,0.0
24855,B,475.0,-200.0,635.0,10.303899999598798,,,-19.9889,8.305,-8.4841,-93.4959,9.2163,0.0
24856,A,475.0,200.0,635.0,21.645400000124937,,,23.8223,9.7975,-1.3308,6.9863,-27.1916,0.0
24857,B,475.0,-200.0,635.0,10.066099999676226,,,-18.1311,9.0339,-5.3753,51.6569,-19.6764,0.0
24858,A,475.0,200.0,635.0,11.96429999981774,,,17.4471,9.517,-4.8406,130.8497,23.5632,-0.0
24859,B,475.0,-200.0,635.0,11.325200000101177,,,-24.1274,8.0515,-6.7815,138.9735,6.3609,0.0
24860,A,475.0,200.0,635.0,16.292199999952572,,,24.2104,8.055,-7.1315,49.6852,-5.8256,-0.0
24861,B,475.0,-200.0,635.0,17.80090000011114,,,-21.5462,8.2779,-4.5959,19.1317,-12.7579,0.0
24862,A,475.0,200.0,635.0,12.792799999715498,,,22.2238,8.0028,-6.8903,-24.4911,-4.744,0.0
24863,B,475.0,-200.0,635.0,10.571900000286405,,,-19.8636,8.4879,-10.2044,-67.6694,10.3949,0.0
24864,A,475.0,200.0,635.0,19.866800000272633,,,22.366,10.8192,-0.4894,-2.7555,-33.1531,0.0
24865,B,475.0,-200.0,635.0,10.14050000003408,,,-20.2765,8.4435,-4.8355,35.0173,-14.5044,-0.0
24866,A,475.0,200.0,635.0,13.708599999972648,,,21.5629,8.374,-10.9127,32.5844,7.6229,-0.0
24867,B,475.0,-200.0,635.0,12.602300000253308,,,-23.2402,8.1831,-4.7589,-6.6793,-11.3332,-0.0
24868,A,475.0,200.0,635.0,15.109299999949144,,,21.2235,8.1688,-5.5471,-30.4865,-10.2769,-0.0
24869,B,475.0,-200.0,635.0,14.228699999875971,,,-22.1501,8.2208,-10.1043,-25.9984,5.0296,-0.0
24870,A,475.0,200.0,635.0,13.779900000372436,,,22.9195,8.2053,-10.0909,-3.4946,4.5399,0.0
24871,B,475.0,-200.0,635.0,14.585899999929097,,,-19.0916,8.9361,-12.0866,-56.4517,14.6104,0.0
24872,A,475.0,200.0,635.0,15.122000000246771,,,21.5713,8.1299,-5.5396,-25.0219,-9.6588,0.0
24873,B,475.0,-200.0,635.0,15.28890000008687,,,-22.757,8.0148,-8.0912,17.4145,-0.8252,-0.0
24874,A,475.0,200.0,635.0,11.216300000342017,,,18.1556,8.7752,-7.8906,104.2039,15.7231,0.0
24875,B,475.0,-200.0,635.0,13.68559999991703,,,-23.1691,8.0369,-8.4051,86.1401,1.083,-0.0
24876,A,475.0,200.0,635.0,14.096599999902537,,,23.581,10.1334,-0.985,184.9234,29.311,-0.0
24877,B,475.0,-200.0,635.0,12.275300000055722,,,-23.2317,8.0628,-8.7289,233.4466,-1.5973,-0.0
24878,A,475.0,200.0,635.0,9.631400000216672,,,22.8616,8.0244,-8.2507,194.607,0.3567,-0.0
24879,B,475.0,-200.0,635.0,13.655700000072102,,,-22.7146,8.0565,-8.7148,157.5676,-1.0051,0.0
24880,A,475.0,200.0,635.0,13.649699999859877,,,22.0779,8.0431,-8.2678,98.2924,2.4607,-0.0
24881,B,475.0,-200.0,635.0,19.216600000163453,,,-22.4449,10.0252,-1.0468,2.6108,-28.6697,0.0
24882,A,475.0,200.0,635.0,11.375000000043656,,,20.4156,8.3079,-5.4862,-39.5822,-12.315,0.0
24883,B,475.0,-200.0,635.0,13.26969999990979,,,-18.6154,9.0153,-4.6221,-136.1071,19.9834,-0.0
24884,A,475.0,200.0,635.0,14.298400000370748,,,22.7645,8.0313,-8.371,-87.4325,-0.2227,0.0
24885,B,475.0,-200.0,635.0,20.93200000035722,,,-23.766,10.8813,-0.4989,-185.456,33.4555,0.0
24886,A,475.0,200.0,635.0,14.847700000245823,,,24.1327,8.0814,-6.1298,-148.4435,8.0217,-0.0
24887,B,475.0,-200.0,635.0,14.570800000001327,,,-20.0758,8.5652,-4.4973,-145.9038,16.0496,-0.0
24888,A,475.0,200.0,635.0,11.220700000194483,,,19.5815,8.3653,-7.2849,-67.7044,-11.391,0.0
24889,B,475.0,-200.0,635.0,15.42760000029375,,,-20.8798,8.7893,-3.2074,-160.304,19.0173,-0.0
24890,A,475.0,200.0,635.0,8.986800000002404,,,19.1724,8.6383,-10.2684,-107.0803,-12.4264,-0.0
24891,B,475.0,-200.0,635.0,16.047099999923375,,,-22.7211,7.9896,-6.9373,-174.985,4.1506,-0.0
24892,A,475.0,200.0,635.0,10.244200000215642,,,16.6912,10.26,-15.105,-121.9323,-23.9613,-0.0
24893,B,475.0,-200.0,635.0,12.665799999922456,,,-21.0279,8.6187,-12.0314,-213.172,-10.6907,-0.0
24894,A,475.0,200.0,635.0,15.440199999829929,,,21.2295,8.3293,-4.5405,-22.8274,-13.4402,0.0
24895,B,475.0,-200.0,635.0,13.992900000175723,,,-22.3336,7.9971,-7.0632,23.0744,-4.1137,-0.0
24896,A,475.0,200.0,635.0,14.175799999975425,,,21.4838,8.2,-9.6033,54.5438,5.3452,-0.0
24897,B,475.0,-200.0,635.0,18.790099999932863,,,-22.0067,9.6125,-1.5092,6.096,-25.9616,0.0
24898,A,475.0,200.0,635.0,13.787800000045536,,,21.9521,8.3614,-4.0575,-11.6298,-14.231,-0.0
24899,B,475.0,-200.0,635.0,13.882100000046194,,,-21.667,8.0491,-6.5014,33.811,-6.7687,-0.0
24900,A,475.0,200.0,635.0,10.452499999701104,,,18.1714,8.9004,-6.0307,122.7381,18.1358,-0.0
24901,B,475.0,-200.0,635.0,15.14839999981632,,,-21.5865,8.1627,-5.2605,22.6263,-10.4997,-0.0
24902,A,475.0,200.0,635.0,15.368800000032934,,,22.5275,7.9975,-7.5703,-23.406,-2.4832,-0.0
24903,B,475.0,-200.0,635.0,11.73819999985426,,,-18.857,8.7944,-10.884,-68.9774,13.8461,0.0
24904,A,475.0,200.0,635.0,14.983999999913067,,,20.5365,8.356,-5.0135,-34.0165,-13.3436,0.0
24905,B,475.0,-200.0,635.0,11.902900000222871,,,-21.5574,8.3677,-10.8715,-33.1127,7.5466,0.0
24906,A,475.0,200.0,635.0,10.977700000239565,,,20.0564,8.3035,-8.6689,-89.9459,-8.9791,0.0
24907,B,475.0,-200.0,635.0,17.17110000026878,,,-22.8904,9.5455,-1.5296,-180.4245,25.5261,0.0
24908,A,475.0,200.0,635.0,14.169700000365992,,,21.0849,8.2389,-9.6106,-117.9655,-6.3903,-0.0
24909,B,475.0,-200.0,635.0,11.133999999856314,,,-18.5952,9.4294,-3.5324,-143.6276,23.6682,0.0
24910,A,475.0,200.0,635.0,14.696400000048015,,,21.0073,8.2247,-9.3996,-112.2929,-6.3702,-0.0
24911,B,475.0,-200.0,635.0,17.388799999935145,,,-22.649,10.3381,-0.7851,-178.8292,30.5305,0.0
24912,A,475.0,200.0,635.0,11.544100000264734,,,19.9799,8.5368,-10.7136,-119.8425,-10.6546,0.0
24913,B,475.0,-200.0,635.0,9.626099999877624,,,-23.8989,8.1925,-4.9415,-197.8232,11.2832,0.0
24914,A,475.0,200.0,635.0,13.892200000100274,,,20.3385,9.1178,-2.7852,-202.1041,21.8812,0.0
24915,B,475.0,-200.0,635.0,11.901800000032381,,,-22.1236,8.0462,-8.3518,-92.8866,2.2906,0.0
24916,A,475.0,200.0,635.0,19.699899999977788,,,23.5866,9.2202,-2.0189,6.2006,-23.0724,-0.0
24917,B,475.0,-200.0,635.0,11.005399999703513,,,-18.5933,8.7296,-6.1164,56.9843,-16.5017,-0.0
24918,A,475.0,200.0,635.0,11.693999999806692,,,19.425,8.5472,-5.4961,132.7006,15.1058,-0.0
24919,B,475.0,-200.0,635.0,18.518700000186072,,,-22.5955,8.6906,-2.9641,2.4401,-18.3274,0.0
24920,A,475.0,200.0,635.0,11.983900000359426,,,21.6483,8.2509,-4.678,-18.175,-12.3349,-0.0
24921,B,475.0,-200.0,635.0,16.108300000269082,,,-22.2106,8.0029,-6.936,25.6634,-4.639,0.0
24922,A,475.0,200.0,635.0,9.096900000258756,,,20.23,8.3422,-9.4891,74.7133,8.7249,0.0
24923,B,475.0,-200.0,635.0,15.563299999939773,,,-20.1816,9.4139,-2.36,21.3136,-24.209,0.0
24924,A,475.0,200.0,635.0,15.198500000224158,,,22.1058,8.06,-5.8257,-17.0455,-8.024,-0.0
24925,B,475.0,-200.0,635.0,15.806500000053347,,,-22.5802,8.0053,-7.8416,28.5936,-1.7063,0.0
24926,A,475.0,200.0,635.0,8.52759999997943,,,18.1022,9.0504,-11.253,71.2943,16.2913,-0.0
24927,B,475.0,-200.0,635.0,13.631100000111473,,,-21.2581,8.1865,-5.3661,28.3663,-10.7437,0.0
24928,A,475.0,200.0,635.0,14.140000000224973,,,22.564,8.1099,-9.2748,19.7639,2.5695,-0.0
24929,B,475.0,-200.0,635.0,12.781400000221765,,,-23.1871,8.046,-8.5306,69.9214,1.2123,-0.0
24930,A,475.0,200.0,635.0,10.803500000292843,,,17.9079,8.9787,-10.2056,81.6736,16.2322,0.0
24931,B,475.0,-200.0,635.0,14.695299999857525,,,-19.7718,8.5897,-4.7407,38.3135,-16.1127,-0.0
24932,A,475.0,200.0,635.0,13.06479999993826,,,21.2945,8.4161,-11.037,36.779,8.309,0.0
24933,B,475.0,-200.0,635.0,15.860799999700248,,,-23.4842,8.4908,-3.554,-7.6177,-16.0167,-0.0
24934,A,475.0,200.0,635.0,13.090599999941332,,,20.8132,8.369,-4.6693,-28.4387,-13.7968,0.0
24935,B,475.0,-200.0,635.0,14.648899999883724,,,-22.8616,8.0389,-8.4883,16.0094,0.326,0.0
24936,A,475.0,200.0,635.0,10.561900000084279,,,18.7727,8.6007,-8.6885,93.9806,13.2186,-0.0
24937,B,475.0,-200.0,635.0,17.60710000007748,,,-21.6643,10.7336,-0.6159,6.9954,-32.6663,0.0
24938,A,475.0,200.0,635.0,11.184299999968061,,,21.535,8.4135,-4.0187,-16.5593,-14.8419,0.0
24939,B,475.0,-200.0,635.0,15.63510000005408,,,-21.7169,8.0322,-7.0917,43.3662,-5.2455,0.0
24940,A,475.0,200.0,635.0,9.503200000381185,,,19.0622,8.5168,-8.5596,94.7983,12.2761,0.0
24941,B,475.0,-200.0,635.0,18.388499999673513,,,-20.6633,10.366,-1.1064,13.8972,-30.5239,-0.0
24942,A,475.0,200.0,635.0,11.5894999999,,,21.9183,8.2756,-4.4335,-13.3479,-12.8795,0.0
24943,B,475.0,-200.0,635.0,10.576300000138872,,,-24.4446,8.0856,-7.6653,113.7061,5.6758,0.0
24944,A,475.0,200.0,635.0,13.300099999923987,,,21.1437,8.8307,-2.9879,163.4747,19.5096,-0.0
24945,B,475.0,-200.0,635.0,10.32470000018293,,,-18.6487,8.9446,-11.5331,115.171,-15.054,-0.0
24946,A,475.0,200.0,635.0,12.609099999735918,,,23.8508,8.0489,-8.0814,254.1941,3.4072,-0.0
24947,B,475.0,-200.0,635.0,11.488199999803328,,,-18.9438,9.3659,-3.3229,213.4629,23.3472,-0.0
24948,A,475.0,200.0,635.0,9.444199999961711,,,23.0897,7.9991,-7.6243,201.2296,2.2785,0.0
24949,B,475.0,-200.0,635.0,10.99900000008347,,,-22.6991,8.1082,-5.199,182.5713,9.7065,0.0
24950,A,475.0,200.0,635.0,13.785100000404782,,,26.2881,8.8896,-12.1588,126.9234,-14.0511,-0.0
24951,B,475.0,-200.0,635.0,13.428700000076788,,,-19.4736,8.9794,-12.7129,131.8439,-14.6804,0.0
24952,A,475.0,200.0,635.0,12.104399999770976,,,22.2938,8.0472,-8.444,264.8887,-1.7465,-0.0
